customer_id,segment,interval,score,duration,promo,robocats
cst_4492299711,Segment 0,До внедрения роботов,6,0.31,0,0
cst_9652739151,Segment 0,До внедрения роботов,1,0.2,0,0
cst_5232286928,Segment 0,До внедрения роботов,2,1.3,0,0
cst_0787399237,Segment 0,До внедрения роботов,0,0.14,0,0
cst_6819982811,Segment 0,До внедрения роботов,10,0.42,1,0
cst_9472469262,Segment 0,До внедрения роботов,2,0.17,0,0
cst_1128137520,Segment 0,До внедрения роботов,2,0.27,0,0
cst_4342765362,Segment 0,До внедрения роботов,0,0.01,0,0
cst_6272608953,Segment 0,До внедрения роботов,4,0.16,0,0
cst_6904215231,Segment 0,До внедрения роботов,0,1.25,0,0
cst_1044923186,Segment 0,До внедрения роботов,3,0.0,0,0
cst_8573912198,Segment 0,До внедрения роботов,1,0.52,0,0
cst_1768945706,Segment 0,До внедрения роботов,4,0.52,0,0
cst_7317528872,Segment 0,До внедрения роботов,4,0.2,0,0
cst_3853515593,Segment 0,До внедрения роботов,5,0.02,0,0
cst_2323153652,Segment 0,До внедрения роботов,1,0.09,0,0
cst_8285069208,Segment 0,До внедрения роботов,1,0.19,0,0
cst_0295828307,Segment 0,До внедрения роботов,5,0.07,0,0
cst_5751833679,Segment 0,До внедрения роботов,0,0.32,1,0
cst_9986780058,Segment 0,До внедрения роботов,4,0.64,0,0
cst_4580283241,Segment 0,До внедрения роботов,6,0.02,0,0
cst_9073252419,Segment 0,До внедрения роботов,4,1.42,0,0
cst_2992352894,Segment 0,До внедрения роботов,2,0.73,0,0
cst_0368807283,Segment 0,До внедрения роботов,2,0.47,0,0
cst_6416419343,Segment 0,До внедрения роботов,2,0.54,0,0
cst_7227548463,Segment 0,До внедрения роботов,0,0.15,0,0
cst_3046461116,Segment 0,До внедрения роботов,6,0.51,0,0
cst_3943299122,Segment 0,До внедрения роботов,0,0.59,0,0
cst_5521941286,Segment 0,До внедрения роботов,1,0.14,0,0
cst_9554038381,Segment 0,До внедрения роботов,0,0.18,0,0
cst_6178202571,Segment 0,До внедрения роботов,0,0.67,0,0
cst_8451083334,Segment 0,До внедрения роботов,1,0.13,0,0
cst_4002005919,Segment 0,До внедрения роботов,1,0.38,0,0
cst_5289109942,Segment 0,До внедрения роботов,7,0.17,0,0
cst_1934422058,Segment 0,До внедрения роботов,1,0.21,0,0
cst_5231125696,Segment 0,До внедрения роботов,5,0.74,0,0
cst_1092070751,Segment 0,До внедрения роботов,4,0.6,0,0
cst_9237574673,Segment 0,До внедрения роботов,6,0.1,0,0
cst_1671416959,Segment 0,До внедрения роботов,0,0.49,0,0
cst_1881247504,Segment 0,До внедрения роботов,5,0.02,0,0
cst_9896241037,Segment 0,До внедрения роботов,6,0.2,0,0
cst_0947748992,Segment 0,До внедрения роботов,8,0.12,1,0
cst_3491619928,Segment 0,До внедрения роботов,4,0.24,0,0
cst_0284327036,Segment 0,До внедрения роботов,4,0.15,0,0
cst_1947544374,Segment 0,До внедрения роботов,1,0.34,0,0
cst_2962851151,Segment 0,До внедрения роботов,3,2.54,0,0
cst_0602589764,Segment 0,До внедрения роботов,2,0.49,0,0
cst_2984542400,Segment 0,До внедрения роботов,0,0.17,0,0
cst_6559342988,Segment 0,До внедрения роботов,3,0.1,0,0
cst_7794966872,Segment 0,До внедрения роботов,0,1.19,0,0
cst_4463601921,Segment 0,До внедрения роботов,3,0.04,0,0
cst_0786739916,Segment 0,До внедрения роботов,0,0.03,0,0
cst_7242982204,Segment 0,До внедрения роботов,6,0.09,0,0
cst_5233402532,Segment 0,До внедрения роботов,4,0.25,0,0
cst_3592472468,Segment 0,До внедрения роботов,6,0.2,0,0
cst_6901117403,Segment 0,До внедрения роботов,2,0.35,0,0
cst_6982143981,Segment 0,До внедрения роботов,0,0.18,0,0
cst_9328784877,Segment 0,До внедрения роботов,2,0.15,0,0
cst_0205775354,Segment 0,До внедрения роботов,5,0.51,0,0
cst_4459955555,Segment 0,До внедрения роботов,2,0.04,0,0
cst_8926703420,Segment 0,До внедрения роботов,3,1.3,0,0
cst_6087936494,Segment 0,До внедрения роботов,2,0.47,0,0
cst_9394385851,Segment 0,До внедрения роботов,10,1.21,1,0
cst_5084361577,Segment 0,До внедрения роботов,0,0.03,0,0
cst_6845703742,Segment 0,До внедрения роботов,0,0.28,0,0
cst_4673806796,Segment 0,До внедрения роботов,0,0.26,0,0
cst_4484939804,Segment 0,До внедрения роботов,6,0.04,0,0
cst_9292255470,Segment 0,До внедрения роботов,2,0.13,0,0
cst_1780829539,Segment 0,До внедрения роботов,1,0.62,0,0
cst_9044078040,Segment 0,До внедрения роботов,4,0.22,0,0
cst_1873022750,Segment 0,До внедрения роботов,2,0.64,0,0
cst_5286544329,Segment 0,До внедрения роботов,5,0.75,0,0
cst_3029049588,Segment 0,До внедрения роботов,2,0.45,0,0
cst_1673267627,Segment 0,До внедрения роботов,5,2.11,0,0
cst_2203154679,Segment 0,До внедрения роботов,5,0.04,0,0
cst_1064485065,Segment 0,До внедрения роботов,0,0.72,0,0
cst_4099631125,Segment 0,До внедрения роботов,1,0.23,0,0
cst_1823096080,Segment 0,До внедрения роботов,0,1.65,0,0
cst_0821977534,Segment 0,До внедрения роботов,0,0.04,0,0
cst_9439507458,Segment 0,До внедрения роботов,1,0.63,0,0
cst_4478834472,Segment 0,До внедрения роботов,0,0.32,0,0
cst_6243257614,Segment 0,До внедрения роботов,4,0.02,0,0
cst_5381588205,Segment 0,До внедрения роботов,4,0.16,0,0
cst_1326030076,Segment 0,До внедрения роботов,2,0.79,0,0
cst_3637294601,Segment 0,До внедрения роботов,4,0.44,0,0
cst_4803793454,Segment 0,До внедрения роботов,0,0.19,0,0
cst_7314184488,Segment 0,До внедрения роботов,0,0.28,0,0
cst_5427774950,Segment 0,До внедрения роботов,5,0.13,0,0
cst_2534486474,Segment 0,До внедрения роботов,2,1.3,0,0
cst_9615713852,Segment 0,До внедрения роботов,1,0.12,0,0
cst_4937763042,Segment 0,До внедрения роботов,7,0.19,0,0
cst_4015212075,Segment 0,До внедрения роботов,0,0.54,0,0
cst_4353638971,Segment 0,До внедрения роботов,0,0.48,0,0
cst_2399513706,Segment 0,До внедрения роботов,1,3.08,0,0
cst_5248097055,Segment 0,До внедрения роботов,2,0.36,0,0
cst_0335880432,Segment 0,До внедрения роботов,0,1.08,0,0
cst_4857398254,Segment 0,До внедрения роботов,1,1.67,0,0
cst_6925349449,Segment 0,До внедрения роботов,7,0.19,0,0
cst_5676964049,Segment 0,До внедрения роботов,3,0.12,0,0
cst_9398726382,Segment 0,До внедрения роботов,6,0.56,0,0
cst_7915178827,Segment 0,До внедрения роботов,4,0.55,0,0
cst_6740232899,Segment 0,До внедрения роботов,2,0.06,0,0
cst_6490635339,Segment 0,До внедрения роботов,3,0.79,0,0
cst_1200689920,Segment 0,До внедрения роботов,5,0.76,0,0
cst_7735265132,Segment 0,До внедрения роботов,0,0.63,0,0
cst_1417590417,Segment 0,До внедрения роботов,7,0.05,0,0
cst_5413864322,Segment 0,До внедрения роботов,1,0.25,0,0
cst_7322794034,Segment 0,До внедрения роботов,0,0.21,0,0
cst_1172357197,Segment 0,До внедрения роботов,0,0.79,0,0
cst_0457244287,Segment 0,До внедрения роботов,3,0.52,0,0
cst_9130679015,Segment 0,До внедрения роботов,3,0.6,0,0
cst_8535889147,Segment 0,До внедрения роботов,8,0.31,1,0
cst_8438569049,Segment 0,До внедрения роботов,2,0.3,0,0
cst_9532879923,Segment 0,До внедрения роботов,0,0.27,0,0
cst_4902009836,Segment 0,До внедрения роботов,4,0.58,0,0
cst_3623822126,Segment 0,До внедрения роботов,0,0.38,0,0
cst_0065254306,Segment 0,До внедрения роботов,4,0.35,0,0
cst_3010602633,Segment 0,До внедрения роботов,0,0.02,0,0
cst_2335005650,Segment 0,До внедрения роботов,7,0.32,0,0
cst_5270980159,Segment 0,До внедрения роботов,1,0.23,0,0
cst_4457388864,Segment 0,До внедрения роботов,3,0.46,0,0
cst_7851047638,Segment 0,До внедрения роботов,3,0.05,0,0
cst_2261723686,Segment 0,До внедрения роботов,5,0.09,1,0
cst_2604757994,Segment 0,До внедрения роботов,5,0.45,0,0
cst_6117687385,Segment 0,До внедрения роботов,0,0.85,0,0
cst_1169899152,Segment 0,До внедрения роботов,3,0.07,0,0
cst_5638990589,Segment 0,До внедрения роботов,0,0.06,0,0
cst_4651236249,Segment 0,До внедрения роботов,2,0.47,0,0
cst_7495593529,Segment 0,До внедрения роботов,7,0.24,0,0
cst_5259997413,Segment 0,До внедрения роботов,4,0.5,0,0
cst_4161832695,Segment 0,До внедрения роботов,0,1.42,0,0
cst_5116899969,Segment 0,До внедрения роботов,2,0.26,0,0
cst_7940873308,Segment 0,До внедрения роботов,0,0.16,0,0
cst_9143155603,Segment 0,До внедрения роботов,4,0.99,0,0
cst_1639374764,Segment 0,До внедрения роботов,0,0.4,0,0
cst_4743334073,Segment 0,До внедрения роботов,2,1.33,0,0
cst_2998513343,Segment 0,До внедрения роботов,8,0.24,1,0
cst_9837078663,Segment 0,До внедрения роботов,7,0.35,0,0
cst_3296837749,Segment 0,До внедрения роботов,0,0.78,0,0
cst_8946078762,Segment 0,До внедрения роботов,7,0.58,0,0
cst_6750516638,Segment 0,До внедрения роботов,2,0.56,0,0
cst_1450452125,Segment 0,До внедрения роботов,0,0.63,0,0
cst_8955219926,Segment 0,До внедрения роботов,0,0.12,1,0
cst_6079962861,Segment 0,До внедрения роботов,0,0.72,0,0
cst_6989916119,Segment 0,До внедрения роботов,0,0.4,0,0
cst_7105557165,Segment 0,До внедрения роботов,1,0.61,0,0
cst_6428657482,Segment 0,До внедрения роботов,0,0.3,0,0
cst_1251189942,Segment 0,До внедрения роботов,0,0.42,0,0
cst_9869795533,Segment 0,До внедрения роботов,0,0.02,0,0
cst_6858035361,Segment 0,До внедрения роботов,3,0.01,0,0
cst_5606077832,Segment 0,До внедрения роботов,2,0.36,0,0
cst_6238095626,Segment 0,До внедрения роботов,0,0.58,0,0
cst_9312261770,Segment 0,До внедрения роботов,3,1.0,0,0
cst_5167220091,Segment 0,До внедрения роботов,1,0.2,0,0
cst_4580779799,Segment 0,До внедрения роботов,5,0.46,0,0
cst_1227783863,Segment 0,До внедрения роботов,4,1.99,0,0
cst_2736747463,Segment 0,До внедрения роботов,0,0.35,1,0
cst_6021221572,Segment 0,До внедрения роботов,5,0.32,0,0
cst_4417797386,Segment 0,До внедрения роботов,3,0.31,0,0
cst_0815735151,Segment 0,До внедрения роботов,2,0.5,0,0
cst_7525691087,Segment 0,До внедрения роботов,1,0.06,0,0
cst_9521013876,Segment 0,До внедрения роботов,3,1.04,0,0
cst_8732800276,Segment 0,До внедрения роботов,1,0.55,0,0
cst_6331043373,Segment 0,До внедрения роботов,7,0.23,0,0
cst_6413535150,Segment 0,До внедрения роботов,3,0.04,0,0
cst_6590063808,Segment 0,До внедрения роботов,3,1.59,0,0
cst_6720435403,Segment 0,До внедрения роботов,5,0.23,0,0
cst_6789487032,Segment 0,До внедрения роботов,4,0.44,0,0
cst_3517468159,Segment 0,До внедрения роботов,1,0.64,0,0
cst_6902322479,Segment 0,До внедрения роботов,0,0.61,0,0
cst_9735792454,Segment 0,До внедрения роботов,2,0.45,0,0
cst_4035641020,Segment 0,До внедрения роботов,3,0.79,0,0
cst_6525437478,Segment 0,До внедрения роботов,0,2.98,0,0
cst_3556834787,Segment 0,До внедрения роботов,0,0.3,0,0
cst_5904318679,Segment 0,До внедрения роботов,1,1.4,0,0
cst_0522808259,Segment 0,До внедрения роботов,0,0.75,0,0
cst_6244315070,Segment 0,До внедрения роботов,4,0.05,0,0
cst_1464467279,Segment 0,До внедрения роботов,3,0.03,0,0
cst_7385153845,Segment 0,До внедрения роботов,2,0.05,0,0
